"","x"
"5367",3.74324621690072
"5368",2.0110197857783
"5369",1.39157554748061
"5370",0.111677227848324
"5371",NA
"5372",-2.14308895205787
"5373",-2.72015334440673
"5374",-2.72015572394801
"5375",1.32285794661407
"5376",3.39045519646235
"5377",-1.57668785118957
"5378",0.594523494956615
"5379",2.75800584410141
"5380",NA
"5381",-1.04331672673708
"5382",NA
"5383",9.79600435019803
"5384",6.28609727183696
"5385",NA
"5386",0.399185503783371
"5387",0.396286938331754
"5388",2.41289036279069
"5389",2.01044930931527
"5390",2.08428528356523
"5391",4.63747246215963
"5392",2.88445450992831
"5393",4.92076867290352
"5394",5.98239280318556
"5395",5.86174443115732
"5396",6.2399789359305
"5397",3.21325580775985
"5398",-2.14308768799139
"5399",1.52296754777527
"5400",NA
"5401",2.39526810815133
"5402",1.88052978891893
"5403",3.51475927891493
"5404",NA
"5405",-1.04108345111177
"5406",7.77411935968388
"5407",2.96339540412435
"5408",2.99081145134319
"5409",2.18729388251321
"5410",0.838953067366067
"5411",-1.39104947615977
"5412",4.03984395855573
"5413",NA
"5414",NA
"5415",2.47652310287498
"5416",2.11028188092516
"5417",-1.57910262064977
"5418",NA
"5419",2.34187465706429
"5420",1.57416771749608
"5421",-2.72015525724313
"5422",-1.06078986408673
"5423",-1.57856425863683
"5424",0.607555067876804
"5425",2.51265902900135
"5426",NA
"5427",-1.02416328196362
"5428",1.25002479931929
"5429",-0.0480057301423677
"5430",NA
"5431",-0.0496029426556289
"5432",5.89719780305752
"5433",4.4939221338375
"5434",2.75599635072968
"5435",-1.12808118129828
"5436",-2.72015525724313
"5437",-0.244469593289053
"5438",NA
"5439",-2.14308862912534
"5440",NA
"5441",2.26556354167843
"5442",0.977594354597674
"5443",2.09494516099213
"5444",NA
"5445",4.90634177912587
"5446",NA
"5447",0.0236780282699378
"5448",1.12167015324853
"5449",-0.185556237206988
"5450",NA
"5451",2.98719851994306
"5452",0.323519063413166
"5453",NA
"5454",1.52150007855732
"5455",-2.14308852936552
"5456",3.0332219720906
"5457",-1.66880679160925
"5458",-2.14308588878078
"5459",1.55776081402058
"5460",0.833724558948113
"5461",NA
"5462",NA
"5463",1.44338600132191
"5464",-0.179521012552316
"5465",3.51224208693498
"5466",4.558347734958
"5467",-1.49851531116194
"5468",NA
"5469",3.3634283902234
"5470",1.9843950817582
"5471",-2.72015525724313
"5472",1.20221277436396
"5473",NA
"5474",-2.14308684601468
"5475",-1.03021720219946
"5476",NA
"5477",-2.14308588878078
"5478",NA
"5479",NA
"5480",-0.552092779782374
"5481",NA
"5482",-2.14308965783014
"5483",-0.488982070351473
"5484",-0.224596696257252
"5485",-2.14308588878078
"5486",0.830982720168196
"5487",1.42198374541307
"5488",0.483646737821578
"5489",1.00358292019463
"5490",0.993446157931945
"5491",1.60243140795396
"5492",2.44693133683471
"5493",2.66306445016237
"5494",NA
"5495",-2.1430830061545
"5496",NA
"5497",NA
"5498",NA
"5499",3.82530912902486
"5500",-0.348210998562603
"5501",4.96459156663336
"5502",-0.830238948153257
"5503",1.19359329606113
"5504",-0.351211966453348
"5505",1.73683006230355
"5506",-1.5714996785062
"5507",3.61816513895809
"5508",-2.72015525724313
"5509",3.77136076082214
"5510",5.21933473691301
"5511",-2.72016233498378
"5512",1.94084198682812
"5513",2.61249981192676
"5514",1.67981380149326
"5515",1.37642479606764
"5516",0.577956427641574
"5517",-1.56861531710854
"5518",-0.530694021085041
"5519",-2.14308928399599
"5520",3.02825427861096
"5521",2.7252521694567
"5522",4.67288593751932
"5523",3.16868045514468
"5524",3.45751045377067
"5525",1.44174251550712
"5526",1.5918962647657
"5527",NA
"5528",-0.59262101090446
"5529",NA
"5530",2.38011571362279
"5531",-2.14308588878078
"5532",-0.680354911492854
"5533",-2.72015525724313
"5534",-1.57410062968656
"5535",-2.72015274573719
"5536",-2.72016348072969
"5537",3.40533671767235
"5538",5.35884372105341
"5539",4.03367435372246
"5540",1.05515620909799
"5541",1.88756210379978
"5542",-2.14308426121392
"5543",-2.14308851246387
"5544",NA
"5545",-1.62034357085252
"5546",-2.1430830061545
"5547",3.91395151449247
"5548",NA
"5549",1.88197775398702
"5550",-2.14308263548626
"5551",2.87501189158633
"5552",1.30998151255714
"5553",-0.964346222402566
"5554",NA
"5555",-0.116279875397664
"5556",7.92805212853332
"5557",-1.55074290812384
"5558",-0.403107703620312
"5559",NA
"5560",4.91700688930444
"5561",2.59811039737537
"5562",5.21182339090595
"5563",2.75145864661743
"5564",5.78142232295178
"5565",-2.143086040872
"5566",1.60563786927894
"5567",2.76715392805207
"5568",2.3621738332161
"5569",2.78341882763576
"5570",3.28568352175691
"5571",-2.72015270238526
"5572",NA
"5573",-2.14308588878078
"5574",-2.14308588878078
"5575",3.89669426459139
"5576",0.681752802080376
"5577",-2.72016534294097
"5578",5.38509794074012
"5579",-2.72015202661138
"5580",-2.72015525724313
"5581",NA
"5582",3.26647642718861
"5583",1.40702022316366
"5584",4.85202285890262
"5585",5.11168304218071
"5586",NA
"5587",2.63571660912763
"5588",NA
"5589",-1.58972684703973
"5590",NA
"5591",0.686730305135696
"5592",-1.58028863609082
"5593",-2.72015525724313
"5594",0.716639062179032
"5595",1.61580815250393
"5596",3.77693476551169
"5597",0.813366956787711
"5598",NA
"5599",1.25312131297134
"5600",3.15607490895806
"5601",3.16986415102502
"5602",0.0821841769426574
"5603",2.66343452219579
"5604",3.38363056037933
"5605",5.14789504748678
"5606",1.78213111667856
"5607",1.95580760378623
"5608",2.64868186304118
"5609",-2.14308588878078
"5610",0.51649803231329
"5611",0.983947670494782
"5612",2.02075802327336
"5613",-2.14308588878078
"5614",-2.1430830061545
"5615",-2.1430830061545
"5616",4.10146082206387
"5617",NA
"5618",3.75147957947899
"5619",1.07935323311905
"5620",0.589349280789561
"5621",-2.14308588878078
"5622",1.32564308861441
"5623",3.19986200647694
"5624",-2.72016581575604
"5625",NA
"5626",-1.12041011156366
"5627",5.83505621566583
"5628",1.78438338881971
"5629",4.48230302037771
"5630",1.64212799746257
"5631",3.78484733179867
"5632",-1.63844361946077
"5633",2.32275544567637
"5634",2.02315823877006
"5635",2.79943561538763
"5636",-2.72015334440673
"5637",3.80629931019093
"5638",-1.60823638636886
"5639",-2.14308588878078
"5640",-2.14308588878078
"5641",-0.0977076827752526
"5642",-2.143089135613
"5643",1.00709064046256
"5644",-2.14308869180112
"5645",1.18020635016375
"5646",1.77361304573872
"5647",0.531526275679936
"5648",NA
"5649",2.4785942639657
"5650",2.55226855778893
"5651",NA
"5652",NA
"5653",0.877459892231806
"5654",-2.14308588878078
"5655",NA
"5656",NA
"5657",1.34825870636778
"5658",0.413028529920507
"5659",-2.14308655904871
"5660",-1.29844803510925
"5661",1.64844194934566
"5662",0.518860279222901
"5663",-1.54470256546198
"5664",NA
"5665",NA
"5666",NA
"5667",NA
"5668",NA
"5669",1.48779941677053
"5670",3.9698811010764
"5671",NA
"5672",1.78030222296655
"5673",1.56550147139661
"5674",2.12977590230339
"5675",-0.948620469939869
"5676",-2.14308588878078
"5677",-2.72015525724313
"5678",-2.14308588878078
"5679",-2.72015155152257
"5680",NA
"5681",NA
"5682",5.90619164364773
"5683",-1.52164940135311
"5684",2.49422122582367
"5685",5.88975862067718
"5686",0.868715678606883
"5687",3.91123359131807
"5688",3.95947881913298
"5689",-2.14308588878078
"5690",-1.5454151760793
"5691",3.00556358219063
"5692",4.68712143403675
"5693",2.10401092102501
"5694",3.04899896882963
"5695",0.354253784850284
"5696",2.34939773453211
"5697",3.48140615131677
"5698",3.37266440259584
"5699",2.09706554795068
"5700",1.45036286786567
"5701",-2.14308588878078
"5702",-0.851185307712746
"5703",-1.1461690088855
"5704",-2.14308588878078
"5705",-2.1430830061545
"5706",-2.1430830061545
"5707",3.58100641669354
"5708",NA
"5709",-0.352457294398953
"5710",-1.33523484204168
"5711",-0.77679738793408
"5712",-0.802334786878329
"5713",-1.33523484204168
"5714",NA
"5715",-2.72016119197789
"5716",-2.14308588878078
"5717",1.37334720325729
"5718",3.94769151784926
"5719",1.16772135298139
"5720",NA
"5721",NA
"5722",-2.72015362424815
"5723",-1.03450601928509
"5724",3.38485477476078
"5725",4.56998058662446
"5726",2.15510546032757
"5727",NA
"5728",NA
"5729",2.5775468576655
"5730",0.13087017675188
"5731",-2.14308806485578
"5732",-2.72016017216785
"5733",-2.72016171468233
"5734",6.28802840366811e-05
"5735",3.33558539077487
"5736",1.42742878580612
"5737",NA
"5738",-2.14308864150178
"5739",1.89725913807236
"5740",0.164691614309319
"5741",NA
"5742",NA
"5743",1.84567969768034
"5744",-1.39551733718537
"5745",-2.14308588878078
"5746",2.69669688545613
"5747",1.14747926390317
"5748",3.14399148955778
"5749",3.3112424678556
"5750",NA
"5751",0.215222460288748
"5752",NA
"5753",NA
"5754",-1.0822651461291
"5755",3.88653355154405
"5756",-2.14308789800224
"5757",3.7107253797116
"5758",NA
"5759",-1.43221353899572
"5760",2.95200883834786
"5761",2.70627733582111
"5762",NA
"5763",-1.57656914484478
"5764",-1.12333049196937
"5765",0.633658102548446
"5766",NA
"5767",0.908616321426303
"5768",-1.14616268675931
"5769",NA
"5770",NA
"5771",-2.14308588878078
"5772",3.60774718072986
"5773",NA
"5774",-0.420158719269816
"5775",-2.14308811787073
"5776",NA
"5777",2.17010913471224
"5778",2.98160892439687
"5779",0.478342409891365
"5780",4.44906665367365
"5781",3.75538938195455
"5782",-2.14308588878078
"5783",-2.14308211835597
"5784",1.37142359530743
"5785",3.08299825740069
"5786",-0.586402232299937
"5787",3.01558024036158
"5788",1.05326983452198
"5789",-2.14308890935125
"5790",4.94031934299577
"5791",-1.10939653405846
"5792",4.45133782558032
"5793",3.95660865937747
"5794",3.87543833882019
"5795",-2.14308841275985
"5796",4.57189266348927
"5797",3.7710024675694
"5798",5.21050119191899
"5799",NA
"5800",-2.14308588878078
"5801",NA
"5802",NA
"5803",-0.83442725355912
"5804",3.12956498590469
"5805",NA
"5806",4.44111939879217
"5807",-2.143088342457
"5808",-1.56931098714393
"5809",2.40836338869467
"5810",NA
"5811",1.13611335582233
"5812",-0.817325594810989
"5813",-2.72015319069384
"5814",-2.14308588053714
"5815",-2.14308588878078
"5816",-0.418936247508229
"5817",NA
"5818",-0.786845676714647
"5819",-2.14308897612772
"5820",2.41865226620897
"5821",NA
"5822",NA
"5823",-1.29857693740941
"5824",2.46356441833351
"5825",NA
"5826",0.04031151393324
"5827",1.20701711136315
"5828",2.52647072596575
"5829",NA
"5830",NA
"5831",NA
"5832",3.24820512699728
"5833",NA
"5834",4.57342703641996
"5835",0.911016122427391
"5836",2.70036725063522
"5837",NA
"5838",-2.14308588878078
"5839",1.22679355454091
"5840",4.56122584720151
"5841",-2.72015525724313
"5842",NA
"5843",3.76814852862345
"5844",-2.14308852112008
"5845",0.759527905016534
"5846",1.78668263205941
"5847",4.01969059394842
"5848",-2.72016497571747
"5849",2.98043743712341
"5850",1.76443744954056
"5851",0.271170441298853
"5852",2.53716665732356
"5853",5.17864852901507
"5854",2.5630359503669
"5855",2.30467596439849
"5856",NA
"5857",NA
"5858",-1.63250060962102
"5859",0.598239223061358
"5860",-0.0797562795997693
"5861",3.00166397172689
"5862",NA
"5863",3.00860621146943
"5864",NA
"5865",-0.449933798325622
"5866",NA
"5867",NA
"5868",2.81669855534239
"5869",-2.72016507594612
"5870",-0.707573434364884
"5871",NA
"5872",NA
"5873",1.96132029193881
"5874",4.1827878007667
"5875",-2.14308822492448
"5876",-0.6953100440906
"5877",0.0739830118932479
"5878",0.886763828281256
"5879",2.57075740819672
"5880",2.53860954008609
"5881",0.0679107663453535
"5882",-0.231865841145643
"5883",-1.63208343338789
"5884",-1.01036657704241
"5885",0.187388437981446
"5886",-2.72016482836433
"5887",2.72675720554034
"5888",0.50734376646855
"5889",2.19717129890974
"5890",7.56225615082877
"5891",-2.14308228506658
"5892",-1.3167126669588
"5893",3.47738617299068
"5894",-2.72015400197975
"5895",1.67880480142063
"5896",5.40582289259721
"5897",2.81009514884184
"5898",4.58134088069466
"5899",5.06492558608784
"5900",NA
"5901",-2.14308588878078
"5902",-1.13847685065935
"5903",-0.607511981336801
"5904",4.05597659098273
"5905",0.661829618204562
"5906",-2.14308588878078
"5907",0.212587130395437
"5908",0.776720482203359
"5909",NA
"5910",2.80030351681883
"5911",2.77271128200848
"5912",-0.115197685488319
"5913",3.35821534035368
"5914",0.851758504069412
"5915",2.86354044557633
"5916",1.87806917291151
"5917",0.553325812342994
"5918",NA
"5919",-0.266360568282736
"5920",1.31557400564603
"5921",3.33561678567106
"5922",-0.722515611526499
"5923",-2.14308588878078
"5924",1.71288997157414
"5925",-0.237535853473694
"5926",5.37145270735195
"5927",1.27420151621503
"5928",0.546873868182712
"5929",NA
"5930",NA
"5931",-2.1430830061545
"5932",NA
"5933",3.70338390414234
"5934",-0.988494544543198
"5935",1.12245045951084
"5936",NA
"5937",-0.476223630739904
"5938",-2.14308919468131
"5939",NA
"5940",-2.72015177911449
"5941",3.09472193714004
"5942",4.20608673414461
"5943",0.100883434344586
"5944",NA
"5945",0.608223763205171
"5946",3.09700350599285
"5947",-1.02592269915239
"5948",-1.43015798220357
"5949",-2.14308588878078
"5950",NA
"5951",-2.1430830061545
"5952",2.76357798072391
"5953",-0.405554870548732
"5954",7.57985511979763
"5955",-0.772942211696601
"5956",1.32185193310262
"5957",-2.72015385878357
"5958",-0.78437091124924
"5959",-0.619389801708242
"5960",7.58079369036688
"5961",0.0454264248876445
"5962",NA
"5963",3.01653457996504
"5964",-2.72016355432685
"5965",1.13948430758185
"5966",-1.65863481461552
"5967",-2.1430830061545
"5968",2.13695947071726
"5969",NA
"5970",NA
"5971",NA
"5972",-1.66880679160925
"5973",-0.407526673121949
"5974",8.91347364440723
"5975",4.27471478024078
"5976",-0.360496388895203
"5977",1.02367352827471
"5978",NA
"5979",0.570080046021809
"5980",0.676202092874428
"5981",NA
"5982",-2.72016223046561
"5983",2.35136240289042
"5984",NA
"5985",-2.72016211309885
"5986",2.74528334352606
"5987",-2.14308588878078
"5988",-2.72015684530402
"5989",1.91913539809474
"5990",NA
"5991",NA
"5992",0.892326568558359
"5993",0.762855730055061
"5994",0.576126485587467
"5995",4.04867242901798
"5996",-2.72015270238526
"5997",1.58369692483813
"5998",0.052013099354894
"5999",4.54339793638857
"6000",-0.138189427138179
"6001",3.82232293997003
"6002",1.81084566313949
"6003",4.05150595388821
"6004",2.78913801626354
"6005",3.29829536301238
"6006",2.04816666355096
"6007",1.19399462922152
"6008",0.699346592565738
"6009",2.58930517268768
"6010",2.18958211556012
"6011",3.75504715552294
"6012",4.22219848553944
"6013",-2.14308993986182
"6014",-2.14308588878078
"6015",-1.64065590567453
"6016",NA
"6017",NA
"6018",1.08838956883731
"6019",3.84540074182448
"6020",1.67251910223522
"6021",2.39638235136691
"6022",1.10905741611877
"6023",-0.148162471509681
"6024",-2.14308588878078
"6025",0.151633317789581
"6026",NA
"6027",2.38890242801539
"6028",NA
"6029",2.8690744047552
"6030",4.96521472000081
"6031",5.7671621302941
"6032",-0.939431079212087
"6033",1.62442357418716
"6034",-2.14308588878078
"6035",2.58151725835829
"6036",NA
"6037",NA
"6038",1.31281914382704
"6039",-2.72015525724313
"6040",5.40480848583491
"6041",3.83117205357676
"6042",-2.72016484375306
"6043",-0.473351429036983
"6044",NA
"6045",-2.14308983448948
"6046",NA
"6047",-0.808368292592667
"6048",-2.72016140518304
"6049",-2.7201551722271
"6050",2.64623899163225
"6051",-2.72015900445043
"6052",5.94921774456794
"6053",4.72857254086588
"6054",4.240537058545
"6055",0.824374724658093
"6056",1.05547174565808
"6057",0.910199701551101
"6058",2.01407804644203
"6059",4.03604596147246
"6060",6.13733422263716
"6061",2.60405095405833
"6062",4.06884575010728
"6063",5.13559959257727
"6064",-2.14308588878078
"6065",-2.72016601782317
"6066",NA
"6067",0.862994901623755
"6068",-0.179818251964519
"6069",-1.64435924472712
"6070",-2.14308588878078
"6071",-1.60898397160729
"6072",0.722032798520802
"6073",0.757175735324404
"6074",-1.27296601505306
"6075",-0.451494607183025
"6076",3.84055812230183
"6077",-2.14308852803211
"6078",6.4069340054467
"6079",4.74513856520892
"6080",2.06262378097982
"6081",NA
"6082",4.61777032277768
"6083",4.34979666906336
"6084",1.70390564970216
"6085",-2.72015316900988
"6086",-1.05989756378046
"6087",1.75590291345004
"6088",2.91848081714274
"6089",3.61804624030206
"6090",3.48469958513569
"6091",NA
"6092",NA
"6093",NA
"6094",NA
"6095",NA
"6096",NA
"6097",NA
"6098",NA
"6099",1.52598186960883
"6100",1.457660585327
"6101",NA
"6102",0.213203187763957
"6103",-0.572257739666638
"6104",2.98125800937706
"6105",-2.14308588878078
"6106",-2.72015525724313
"6107",NA
"6108",NA
"6109",0.00375523790822221
"6110",NA
"6111",-0.835072231356269
"6112",-1.56931098714393
"6113",NA
"6114",-0.491249491320905
"6115",NA
"6116",-2.72016136667332
"6117",2.68767390230927
"6118",0.952762482080761
"6119",0.584867999747723
"6120",NA
"6121",0.690778376850677
"6122",NA
"6123",3.04103819925413
"6124",3.71756387935661
"6125",3.70735113512556
"6126",0.428455838720696
"6127",-2.72015525724313
"6128",0.118046341586556
"6129",1.41942179665227
"6130",3.14722373807935
"6131",4.76770952920249
"6132",-1.54369132706799
"6133",3.08753258148604
"6134",2.40645517027966
"6135",-1.39104947615977
"6136",4.00883870656746
"6137",1.99697251995023
"6138",NA
"6139",0.355918040523188
"6140",1.92668600149758
"6141",2.16581092700234
"6142",3.40790276657847
"6143",3.25401859398575
"6144",0.368404476554939
"6145",-0.210143679819301
"6146",2.92154089100615
"6147",3.75898266412217
"6148",3.16343691418604
"6149",2.78245422463808
"6150",-0.541576467787766
"6151",-2.72015412044986
"6152",-2.72015319069384
"6153",-2.14308588878078
"6154",-2.7201561922483
"6155",-1.56334538408876
"6156",-0.469207805965708
"6157",-2.72016140518304
"6158",-2.72016574927969
"6159",-2.72015316900988
"6160",-2.14308890373703
"6161",-2.72015874103398
"6162",NA
"6163",0.527405785108371
"6164",-0.905997576377683
"6165",0.659322892381714
"6166",-2.72016535893522
"6167",-0.960299192219764
"6168",0.0353650909523874
"6169",-2.72016572232281
"6170",-1.64435924472712
"6171",-2.72015155152257
"6172",0.634235660969574
"6173",NA
"6174",NA
"6175",-1.56931098714393
"6176",NA
"6177",NA
"6178",1.34895133866466
"6179",-2.14308575100921
"6180",NA
"6181",2.74430545762031
"6182",3.06413982083621
"6183",5.51683332375064
"6184",4.94524217887208
"6185",2.86590645279341
"6186",3.36625472469265
"6187",-1.57910928873184
"6188",-1.57111854050488
"6189",4.99288775737425
"6190",NA
"6191",6.33474836771653
"6192",NA
"6193",-1.38357606090184
"6194",4.22053223510511
"6195",-2.72016182928967
"6196",-2.14308588878078
"6197",NA
"6198",NA
"6199",-0.19780846272767
"6200",-2.14308588878078
"6201",NA
"6202",NA
"6203",-2.14308588878078
"6204",NA
"6205",-1.48560537221922
"6206",NA
"6207",NA
"6208",1.97449640809304
"6209",4.57934238921436
"6210",2.84357902986214
"6211",4.28772039187665
"6212",1.27866908117079
"6213",3.15110146062634
"6214",-0.626609161769736
"6215",NA
"6216",3.65519220761325
"6217",-2.14308588878078
"6218",5.96068383785423
"6219",NA
"6220",-1.48240119409917
"6221",NA
"6222",5.13617098340558
"6223",1.14610527235991
"6224",-2.14308588878078
"6225",-1.66880679160925
"6226",0.260225767728115
"6227",3.0301947029396
"6228",NA
"6229",-2.72015525724313
"6230",-2.72016489315229
"6231",1.33273168395974
"6232",NA
"6233",NA
"6234",2.39246516275653
"6235",3.78183600273953
"6236",1.25902881632296
"6237",3.88311290382858
"6238",1.26038768148307
"6239",0.647230455362822
"6240",2.39318853859445
"6241",2.88975255916133
"6242",3.26917359698987
"6243",0.529095675764226
"6244",-2.14308588878078
"6245",3.30104118312049
"6246",NA
"6247",2.3730357769206
"6248",NA
"6249",NA
"6250",3.96753663664879
"6251",3.57859745616053
"6252",-2.72016569851493
"6253",NA
"6254",1.99058871849816
"6255",0.635139916562783
"6256",1.4786599210095
"6257",1.30964567214731
"6258",2.60709420444742
"6259",2.57044435317771
"6260",3.93721901119257
"6261",0.920048986333267
"6262",2.94330941909176
"6263",NA
"6264",1.10980121157342
"6265",-2.14308908015028
"6266",NA
"6267",NA
"6268",-1.62034357085252
"6269",-2.14308588878078
"6270",NA
"6271",2.3314570230456
"6272",0.496065336264279
"6273",2.27954191949069
"6274",0.453131681678273
"6275",-2.72016471493745
"6276",4.42913168999231
"6277",2.62678409115638
"6278",NA
"6279",NA
"6280",-2.14308588878078
"6281",0.862945796104515
"6282",1.91152116181606
"6283",-2.1430830061545
"6284",1.16235068867827
"6285",NA
"6286",NA
"6287",1.651954258776
"6288",NA
"6289",4.35079111071073
"6290",NA
"6291",-1.08158757269957
"6292",3.6858853728693
"6293",1.57880532599151
"6294",0.870360071697825
"6295",-2.14308588878078
"6296",1.3218643601234
"6297",2.24197132108534
"6298",1.01784550962983
"6299",-0.691372476842431
"6300",-2.72015227548901
"6301",-2.72015525724313
"6302",-2.14308588878078
"6303",-0.946063250140149
"6304",1.67225084162631
"6305",-1.62010298737752
"6306",2.19432788373211
"6307",NA
"6308",1.20309397419958
"6309",-0.572538728715563
"6310",-2.7201648230996
"6311",NA
"6312",-0.139454158780083
"6313",1.20888748747712
"6314",3.19215759656219
"6315",5.6923667924056
"6316",NA
"6317",4.98903142564639
"6318",NA
"6319",2.49590283123839
"6320",1.19893191020168
"6321",0.906148929090934
"6322",0.53662245773969
"6323",NA
"6324",NA
"6325",NA
"6326",-2.14308588878078
"6327",-2.14308588878078
"6328",1.38211976716527
"6329",0.948855694412172
"6330",1.92367723832372
"6331",1.27783808761283
"6332",NA
"6333",NA
"6334",NA
"6335",2.0215549093743
"6336",1.86409991804719
"6337",1.58462669785448
"6338",-2.72015319069384
"6339",3.03838426062774
"6340",-2.14308689820807
"6341",2.00781777431392
"6342",-1.13294855372373
"6343",NA
"6344",4.64126645593337
"6345",-2.72015525724313
"6346",0.112032876189658
"6347",-1.38357606090184
"6348",0.519637576574811
"6349",-0.818301499997138
"6350",3.20738199561547
"6351",-1.17141967214009
"6352",-0.234706231000581
"6353",NA
"6354",-0.518503082754473
"6355",-1.01664736143387
"6356",NA
"6357",-0.463835151875831
"6358",1.58839214057602
"6359",1.48730395437232
"6360",-0.424938506570912
"6361",1.80256667928684
"6362",NA
"6363",3.22615613179439
"6364",4.40820276608972
"6365",1.76433244294539
"6366",-2.14308588878078
"6367",NA
"6368",NA
"6369",-2.14308588878078
"6370",5.16021197228495
"6371",-1.60410662965285
"6372",1.34503584588824
"6373",-1.17141967214009
"6374",-2.14308588878078
"6375",NA
"6376",NA
"6377",2.56994421850386
"6378",1.70528395533543
"6379",1.85889876507614
"6380",-1.64435924472712
"6381",1.53417574934948
"6382",2.20563282348716
"6383",3.24873893686959
"6384",2.16899799899682
"6385",2.87434922149493
"6386",4.64424685746256
"6387",2.29278331218231
"6388",2.83563622317719
"6389",2.91518017716753
"6390",1.82284535929128
"6391",2.03838767265094
"6392",1.92404525012032
"6393",2.64041625417419
"6394",1.82510519265532
"6395",-2.14308588878078
"6396",1.81775248203476
"6397",-2.72016478022877
"6398",2.7275210735589
"6399",-0.83442725355912
"6400",NA
"6401",-0.341059354816867
"6402",1.35797223044096
"6403",-2.14308588878078
"6404",-1.01296485630197
"6405",3.47200829960708
"6406",-2.14308975850366
"6407",-0.565617092057985
"6408",NA
"6409",2.50718093012018
"6410",1.66832662936222
"6411",-2.14308587625399
"6412",-0.682259549171075
"6413",-2.72015412044986
"6414",-0.16140119360765
"6415",0.954540181067422
"6416",2.09939176880513
"6417",5.38372139978808
"6418",-1.53853212059222
"6419",2.87293366321096
"6420",0.0692190765517909
"6421",2.80159379337129
"6422",3.99657156668158
"6423",4.30157749352769
"6424",-2.14308588878078
"6425",1.21388067177441
"6426",NA
"6427",-2.72016311962797
"6428",-1.12100633492237
"6429",2.17591834332962
"6430",-1.38357606090184
"6431",-0.95546704244489
"6432",-1.66880461560543
"6433",-0.243825009085224
"6434",2.97150950624504
"6435",-2.14308588878078
"6436",4.23696053078858
"6437",2.27114539798014
"6438",2.8853944531997
"6439",NA
"6440",-1.13317962600259
"6441",-2.72016547637713
"6442",-2.7201526107451
"6443",2.58128898056923
"6444",3.45379322431072
"6445",NA
"6446",NA
"6447",-2.72015525724313
"6448",NA
"6449",1.35777332519819
"6450",1.10268396219404
"6451",2.38405861161853
"6452",-1.55718258092193
"6453",-2.72015525724313
"6454",NA
"6455",0.0985157578148229
"6456",NA
"6457",0.149323678577974
"6458",-2.14308763532313
"6459",NA
"6460",NA
"6461",-0.349450851500559
"6462",4.54712887018689
"6463",7.30237111622607
"6464",2.45622381137191
"6465",0.0711890932340063
"6466",NA
"6467",0.188773154820479
"6468",1.28872583127632
"6469",NA
"6470",2.50912287130885
"6471",2.41535417194494
"6472",3.69469930326512
"6473",-2.14308972656131
"6474",0.281674700357099
"6475",NA
"6476",1.06989251384614
"6477",1.93400545765837
"6478",1.44409609204993
"6479",NA
"6480",0.0256597799703653
"6481",2.38438865364319
"6482",-2.14308916581935
"6483",0.576169747888517
"6484",NA
"6485",-1.56400914135851
"6486",0.952239065393833
"6487",NA
"6488",3.07927090317209
"6489",-0.28693928588787
"6490",2.00609519365755
"6491",NA
"6492",NA
"6493",1.39709392784635
"6494",0.310558849910021
"6495",1.15789054436938
"6496",1.28765050276921
"6497",-2.14308588878078
"6498",1.05087038066911
"6499",-0.858321863363303
"6500",-1.64065590567453
"6501",-2.14308588878078
"6502",-1.54401452531535
"6503",-1.5726901199506
"6504",1.79577166139566
"6505",3.01341718168791
"6506",1.11969334865135
"6507",2.27925608268173
"6508",-2.14308564731818
"6509",-0.190031513675079
"6510",3.13408448087366
"6511",1.18241213360276
"6512",1.33983618205476
"6513",0.0541154448705843
"6514",NA
"6515",NA
"6516",NA
"6517",1.23295649209099
"6518",2.69343470615354
"6519",3.9729603879505
"6520",NA
"6521",4.3604288621271
"6522",3.74441927331679
"6523",-0.364250200518576
"6524",4.71946992233313
"6525",-0.444678432562187
"6526",3.80672157429934
"6527",0.152422937269695
"6528",3.18017969170377
"6529",4.0845926857214
"6530",5.0481589509919
"6531",-0.922135419739829
"6532",1.71036027780335
"6533",-2.14308588878078
"6534",-2.14308588878078
"6535",NA
"6536",-1.66653715182191
"6537",1.09132286037462
"6538",-0.541989812008866
"6539",1.56834308183059
"6540",1.9908755976333
"6541",3.61132953356028
"6542",1.62761241916071
"6543",3.17659488801566
"6544",0.143281184124397
"6545",2.59131728681445
"6546",2.37753820025091
"6547",NA
"6548",0.857154153721595
"6549",4.43044189368591
"6550",-0.818301499997138
"6551",NA
"6552",1.69365146818301
"6553",1.72999767146917
"6554",0.893126392566293
"6555",-1.15437575453525
"6556",-2.14308674673791
"6557",1.41602248112941
"6558",0.794253079122263
"6559",-0.588077795729896
"6560",-2.72015525724313
"6561",-2.72015874103398
"6562",-0.465643696877429
"6563",3.05777165583909
"6564",1.85194282089528
"6565",1.15751906795713
"6566",2.07841199349904
"6567",NA
"6568",-1.41632069470214
"6569",0.803712186321588
"6570",-2.7201641656174
"6571",NA
"6572",-0.947282972363959
"6573",4.43375810706477
"6574",2.57611833400825
"6575",1.59805627416325
"6576",1.34376979248012
"6577",2.91473273497596
"6578",0.413886645123484
"6579",3.36057197692519
"6580",3.03649814010562
"6581",2.37572162644604
"6582",0.798775291701384
"6583",-1.56267549690594
"6584",-0.560446108515415
"6585",NA
"6586",0.608023567382847
"6587",-0.859684460902635
"6588",2.75102599968098
"6589",NA
"6590",0.768951513189963
"6591",0.993361256950048
"6592",3.47616328363195
"6593",-0.0131272178035815
"6594",3.9738337819827
