NM_000196.3,-3.701465057631217
NM_000197.1,-2.95744087667366
NM_000198.2,-2.9005239872238744
NM_000199.2,-22.859612470047736
NM_000200.1,
NM_000201.1,-46.13629325884817
NM_000202.3,-771.259856277117
NM_000203.3,-12.705181856805071
NM_000204.2,-20.793730018118676
NM_000206.1,-11.458900186515308
NM_000207.2,
NM_000208.2,-56.135921832401856
NM_000209.2,
NM_000210.2,-87.324859251671
NM_000211.2,-17.24567584977384
NM_000212.2,-9.815164632899144
NM_000213.3,
NM_000214.1,-42.27293587411717
NM_000215.2,-7.870969333757241
NM_000216.2,-27.29158804951794
NM_000217.2,-54.979009540952475
NM_000218.2,
NM_000219.2,
NM_000220.2,
NM_000221.2,-13.173578032132772
NM_000222.2,-2.992612194606071
NM_000223.2,
NM_000224.2,-476.3612217860588
NM_000226.2,
NM_000227.2,
NM_000228.2,-22.68689690338503
NM_000229.1,-18.282307097814904
NM_000230.1,-3.6841503189184586
NM_000231.1,-4.305235077721508
NM_000232.3,-92.61588357195994
NM_000233.2,
NM_000234.1,-41.52657186688091
NM_000235.2,-52.803934736204276
NM_000236.1,-11.22257887479342
NM_000237.2,-27.38924041204998
NM_000238.2,-10.982670962343365
NM_000239.1,-258.67466601007305
NM_000240.2,-25.424408099838896
NM_000242.1,-2.9005239872238744
NM_000243.1,-102.5559068721603
NM_000244.2,
NM_000245.2,-79.28274053626559
NM_000246.2,-6.028339214688108
NM_000247.1,-15.131774595612846
NM_000248.2,-4.3219709050078405
NM_000249.2,-62.780438449543745
NM_000250.1,-4.497339750996477
NM_000251.1,-81.18909076856056
NM_000252.1,-24.712975209693884
NM_000253.2,-9.365399101484583
NM_000254.1,-68.97646886187943
NM_000255.1,-38.670819609412206
NM_000256.3,
NM_000257.2,-4.78351326183887
NM_000258.2,-2.992612194606071
NM_000259.2,-295.4567718890156
NM_000260.2,-5.062738235633475
NM_000261.1,
NM_000262.1,-29.122461600379832
NM_000263.3,-26.157281186002656
NM_000264.3,
NM_000265.4,-4.0415511860132485
NM_000266.1,-18.478789242428093
NM_000267.2,-6.689272380343077
NM_000268.2,-2.104571906035837
NM_000269.2,-74.23322099475423
NM_000270.1,-37.38277832027575
NM_000271.3,-62.46503052089662
NM_000272.2,-31.889129647969575
NM_000273.1,-4.597728056470838
NM_000274.1,-132.6403482894654
NM_000275.1,-10.234079988202646
NM_000276.3,-51.493570635123895
NM_000277.1,-19.685527357358175
NM_000278.3,
NM_000280.2,-50.08871149130201
NM_000281.2,-30.14539732069938
NM_000282.2,-38.30838164472256
NM_000283.2,-37.596264379153865
NM_000284.1,-57.603380215369555
NM_000285.2,-37.906693514686935
NM_000286.1,-9.35638951449287
NM_000287.2,-49.448223164398335
NM_000288.1,-5.944409896285125
NM_000289.3,-131.07025419747472
NM_000290.2,-7.368453141533437
NM_000291.2,-258742.9329437233
NM_000292.1,-28.718771301499476
NM_000293.1,-12.343895182690899
NM_000294.1,-25.18025178603352
NM_000295.3,-35901.67112893823
NM_000296.2,-22.674037433627312
NM_000297.2,-30.411545167624382
NM_000298.4,
NM_000299.2,
NM_000300.2,-2.9005239872238744
NM_000301.1,
NM_000302.2,-15012.178662739854
NM_000303.1,-24.50364578224506
NM_000304.2,
NM_000305.2,-77.38587362221656
NM_000306.1,
NM_000307.2,
NM_000308.2,-84.50116900138832
NM_000309.2,-22.482316690818553
NM_000310.2,-132.63311122734783
NM_000311.3,-8.662298746201749
NM_000312.2,-19.58534107864212
NM_000313.1,-34.55529888815672
NM_000314.4,-116.63316370017857
NM_000315.2,
NM_000316.2,-8.876974200727338
NM_000317.1,-20.315754222803164
NM_000318.2,-34.04389943979774
NM_000319.3,-58.42151336009373
NM_000320.1,-12485.439275937748
NM_000321.2,-95.34946430432032
NM_000322.3,
NM_000324.1,-49.89459032196004
NM_000325.5,
NM_000326.3,-2.758868612133691
NM_000327.2,-12.389084041876568
NM_000328.2,-11.363853015868397
NM_000329.2,-2.8426351693171674
NM_000330.2,-7.129221615165195
NM_000331.3,
NM_000332.2,-77.87076806975043
NM_000333.2,-10.630723867389985
NM_000334.4,-1.5635373847464273
NM_000335.4,-2.104571906035837
NM_000336.2,-10.954475876505384
NM_000337.4,-17.362986269130758
NM_000338.2,-2.758868612133691
NM_000339.1,-11.403897897398243
NM_000340.1,-2.8426351693171674
NM_000341.2,-8.089228989356865
NM_000342.2,
NM_000343.1,
NM_000344.2,-50.597315821807996
NM_000345.2,-53.097510392311825
NM_000346.2,-49.49248011687104
NM_000347.4,-26.83037541564816
NM_000348.3,
NM_000349.2,-20.33972891275406
NM_000350.2,-4.557507717574825
NM_000351.4,-72.62820441137482
NM_000352.3,-13.05333145967429
NM_000353.1,-8.287320514192809
NM_000354.3,-6.250488919656977
NM_000355.2,-18.5049133083554
NM_000356.2,-6.54462131975435
NM_000358.1,-117.4481193530785
NM_000359.2,
NM_000360.3,
NM_000361.2,-7.354414204702463
NM_000362.4,-160.7664067842196
NM_000363.4,-2.8193596909269782
NM_000364.2,-4.58026349217482
NM_000365.4,-71351.28088941678
NM_000366.5,-29.438562214161944
NM_000367.2,-103.33306716132604
NM_000368.3,-75.29115540222384
NM_000369.2,
NM_000370.2,-2.4161567315183925
NM_000371.1,-38.45630516152116
NM_000372.4,-63.19312008580445
NM_000373.1,-27.955959493615637
NM_000374.3,-59.76244776702019
NM_000375.1,-25.726923068508285
NM_000376.2,
NM_000377.1,-4.515275904281561
NM_000378.3,
NM_000379.3,-5.300466204612066
NM_000380.2,-11.98730812945572
NM_000381.2,
NM_000382.2,-110.4596354301351
NM_000383.2,-3.6914634459712024
NM_000384.2,-258785.972263487
NM_000386.2,-50.450009714073886
NM_000387.3,-12.325801663185958
NM_000388.2,
NM_000389.2,-43.10868633043046
NM_000390.2,-48.15717969500267
NM_000391.3,-128.7371121189322
NM_000392.2,-38.772431980815234
NM_000393.3,-39.14739891437296
NM_000394.2,-5.6825187988368775
NM_000395.1,
NM_000396.2,-5.514609971454496
NM_000397.2,-19.796503292532336
NM_000398.4,-135.14699542028276
NM_000399.2,-2.66242897523001
NM_000400.2,-16.883515937148214
NM_000401.2,-56.22420413994326
NM_000402.3,-77.97699013938443
NM_000403.3,-32.567005794111665
NM_000404.2,-2.9005239872238744
NM_000405.3,-38.02285475801813
NM_000406.2,
NM_000407.4,-4.3219709050078405
NM_000408.3,
NM_000409.2,-10.712443798453297
NM_000410.3,
NM_000411.4,-33.48275906319725
NM_000412.2,
NM_000413.1,-26.460898852654545
NM_000414.1,-81.87380606436749
NM_000415.1,-14.559770714228875
NM_000416.1,-49.26565329805664
NM_000417.1,-6.623361708199959
NM_000418.2,-23.34311213051523
NM_000419.3,-8.231136462835778
NM_000420.2,-14.204087276602925
NM_000421.2,-73.81018905171278
NM_000422.1,-36.30237753778579
NM_000423.2,
NM_000424.3,
NM_000425.2,-120.46018211684081
NM_000426.3,
NM_000427.2,
NM_000428.2,-16.549951629451133
NM_000429.2,-7.014130129242859
NM_000430.2,-238.90327391020077
NM_000431.1,-12.550827952631389
NM_000432.2,
NM_000433.2,-3.9001537494872016
NM_000434.2,-31.328772226937033
NM_000435.2,-39.8932546146016
NM_000436.3,-101.8916919660478
NM_000437.3,-33.26227624190364
NM_000438.3,
NM_000439.3,-43.381260349720854
NM_000440.1,-7.818628015933834
NM_000441.1,-39.89744363227372
NM_000442.3,-14.508166860454933
NM_000443.3,
NM_000444.3,-2.43597329406828
NM_000445.2,-10440.559057651893
NM_000446.3,
NM_000447.1,-9.924786118652005
NM_000448.1,-3.947464482170087
NM_000449.3,-2.4910328442043435
NM_000450.1,-2.992612194606071
NM_000451.3,-2.7383000054897573
NM_000452.1,
NM_000453.1,
NM_000454.4,-8768.913635288907
NM_000455.4,-45.174303497732204
NM_000456.2,-25.19373797032754
NM_000457.3,-8.02690863121849
NM_000458.1,
NM_000459.2,-5.967745157491192
NM_000460.2,-5.629032935307402
NM_000461.3,-50.26655853717187
NM_000462.2,-122.4156311637397
NM_000463.2,-1.5849856093352248
NM_000465.1,-11.724659654021663
NM_000466.2,-40.53106911400344
NM_000474.3,-9.276366327073244
NM_000475.3,-2.9005239872238744
NM_000476.2,-62.525777767722595
NM_000477.3,-121972.9312061596
NM_000478.3,-14.414618584131691
NM_000479.2,-15.281149337895725
NM_000480.2,-23.011658178780134
NM_000481.2,-14.123398885648832
NM_000482.3,
NM_000483.3,-31.12021770330697
NM_000484.2,-47.51235929769019
NM_000485.2,-42.43213867033936
NM_000486.3,
NM_000487.4,
NM_000488.2,-6.3204648238663745
NM_000489.3,-211.1307608635323
NM_000490.3,
NM_000491.3,-13.838407431408083
NM_000492.3,-2.4910328442043435
NM_000493.3,
NM_000494.3,
NM_000495.3,
NM_000496.2,-6.016349872130469
NM_000497.3,
NM_000498.3,
NM_000499.2,
NM_000500.5,-8.831585903820743
NM_000501.2,
NM_000502.2,
NM_000503.3,
NM_000504.3,-6.959038566896542
NM_000505.3,-7.091089867487994
NM_000506.2,-40.71935892362613
NM_000507.2,-8.633259655535687
NM_000508.3,-49.066600895405415
NM_000509.4,-10.605619835651217
NM_000510.2,
NM_000511.4,
NM_000512.3,-15.898416916843924
NM_000513.1,
NM_000514.2,
NM_000515.3,
NM_000516.4,-15.32051523304905
NM_000517.3,-115.30549053343597
NM_000518.4,-48.79289396653715
NM_000519.3,-4.722010874902964
NM_000520.3,-58.8463780066938
NM_000521.2,-89.80544457431664
NM_000522.3,-2.114165011617228
NM_000523.3,-6.382834388740232
NM_000524.2,-2.66242897523001
NM_000525.3,-83.0196269734629
NM_000526.3,
NM_000527.2,-3489.8776228031984
NM_000528.2,-31.97398892007956
NM_000529.2,-28.67780400938925
NM_000530.4,-4.321970909467351
NM_000531.3,
NM_000532.3,-30.96216862482371
NM_000533.3,-8035.996896360976
NM_000534.3,-34.94880540544294
NM_000535.4,-2.66242897523001
NM_000536.2,
NM_000537.2,-4.346846494208007
NM_000538.2,-16.23392568016287
NM_000539.2,
NM_000540.2,-2.66242897523001
NM_000541.3,
NM_000542.2,
NM_000543.3,-8.05619363783239
NM_000544.3,-22.780904439320494
NM_000545.4,-5.353641382262001
NM_000546.3,-49.596607154688904
NM_000547.3,
NM_000548.3,-3.515561385168845
NM_000549.3,
NM_000550.1,-32.94535768675846
NM_000551.2,-5.319114107759648
NM_000552.3,-43.8921731698137
NM_000553.3,-11.794092114051066
NM_000554.3,-43078.89872157246
NM_000555.2,-7.608072269762582
NM_000557.2,-4.323793806014632
NM_000558.3,-44.83842863175868
NM_000559.2,-333.67469206084405
NM_000560.3,-17.075877884067275
NM_000561.2,-15.432801924694866
NM_000562.1,
NM_000564.2,
NM_000565.2,-30.80579889464453
NM_000566.2,-5.467417255146244
NM_000567.2,
NM_000569.6,-14.106334798207953
NM_000570.3,
NM_000572.2,-23.242726436804194
NM_000573.3,
NM_000574.2,-7259.195929401461
NM_000575.3,-2.4345258086452275
NM_000576.2,-3.692903495115982
NM_000577.3,
NM_000578.3,-5.997935132161524
NM_000579.3,-2.4345258086452275
NM_000581.2,-36.413592252061484
NM_000582.2,-18565.22439397085
NM_000583.2,
NM_000584.2,-36.181548783993634
NM_000585.2,-2.104571906035837
NM_000586.3,
NM_000587.2,-5.209283192213043
NM_000588.3,
NM_000589.2,
NM_000590.1,
NM_000591.2,-6.72149826783865
NM_000593.5,-28.71184679661817
NM_000594.2,
NM_000595.2,-2.4910328442043435
NM_000596.2,-233.13154436112495
NM_000597.2,-5749.200752652644
NM_000598.4,-44145.44155691545
NM_000599.2,-23420.538204732096
NM_000600.1,-3.7938915019155175
NM_000601.4,-8.344048324058004
NM_000602.1,-156.6989111186382
NM_000603.3,-12.693269832903983
NM_000605.2,
NM_000606.1,-2.9005239872238744
NM_000607.1,-20.26876406562533
NM_000608.2,-16.429211548670537
NM_000609.4,-8.351000265915786
NM_000610.3,-5.4612899284628424
NM_000611.4,-8649.910713399047
NM_000612.3,-85.50174787480327
NM_000613.1,-2.4345258086452275
NM_000614.2,
NM_000615.5,
NM_000616.3,-8.962158063592257
NM_000617.1,-60.32956648544898
NM_000618.2,-11.920660096888582
NM_000619.2,
NM_000620.1,-4.497339750998457
NM_000621.2,-16.13034920379737
NM_000623.2,-6.557270848512266
NM_000624.3,-50.12294139370383
NM_000625.3,
NM_000626.2,
NM_000627.2,-79.54734062878693
NM_000628.3,-18.013617545300146
NM_000629.2,-89.30209664430004
NM_000631.3,-2.9005239872238744
NM_000632.3,-2.9300587314816973
NM_000633.2,-13.887671073638414
NM_000634.2,
NM_000635.2,-10.262586464159101
NM_000636.2,-19.785757884977457
NM_000637.2,-42.62809719262754
NM_000638.3,-9.389548494842868
NM_000639.1,
NM_000640.2,
NM_000641.2,-27.338317294805414
NM_000642.2,-75.09684859521249
NM_000643.2,
NM_000644.2,
NM_000645.2,
NM_000646.2,-2.66242897523001
NM_000647.4,-4.69869272355138
NM_000648.2,-2.43597329406828
NM_000651.4,-9.766436870647865
NM_000655.3,-6.7503310339199505
NM_000657.2,
NM_000658.1,
NM_000660.3,-64.33855804218183
NM_000661.4,-232.1429756358091
NM_000662.4,
NM_000663.3,-5479.989856268388
NM_000665.3,-2.7245654371992045
NM_000666.1,-28.132746778337214
NM_000667.2,
NM_000668.3,-2.9005239872238744
NM_000669.3,
NM_000670.3,-41.43360314668464
NM_000671.3,-130.42424282051383
NM_000672.2,-2.8426351693171674
NM_000673.3,
NM_000674.2,-2.658109450239211
NM_000675.3,-9.74759527258454
NM_000676.2,-10.433075798142418
NM_000677.3,-5.699600052922818
NM_000678.3,-4.783513261212001
NM_000679.3,-4.497339751491219
NM_000680.2,
NM_000681.2,-9.4816684797847
NM_000682.5,
NM_000683.3,-7.660873393955247
NM_000684.2,-2.178858824993992
NM_000685.4,
NM_000686.4,
NM_000687.1,-8498.08514482222
NM_000688.4,-48.45185292429672
NM_000689.3,-90.53845639915208
NM_000690.2,-89.80172525425058
NM_000691.3,-5.141266540986022
NM_000692.3,-33.43378832700109
NM_000693.2,-16.424241046442294
NM_000694.2,-27.82730980707076
NM_000695.3,
NM_000696.3,-105.8165279163779
NM_000697.1,-2.104571906035837
NM_000698.2,-15.244715246546729
NM_000699.2,
NM_000700.1,-5216.451474100241
NM_000701.6,-269.5472227788317
NM_000702.2,-33494.08444022698
NM_000704.2,-2.658109450239211
NM_000705.2,
NM_000706.3,-2.8426351693171674
NM_000707.2,
NM_000709.2,-39.73347808293257
NM_000710.2,-2.8426351693171674
NM_000712.3,-40.261905427356055
NM_000713.1,-55.543249485863804
NM_000714.4,-34.472237213256314
NM_000715.3,-4.720358073611735
NM_000716.3,
NM_000717.2,-19.360828614425515
NM_000718.1,-17.084806148083395
NM_000719.5,-27.952398029399216
NM_000720.1,-11.410085213510415
NM_000721.2,-18.27770218092258
NM_000722.2,-15.196591466130132
NM_000723.3,-19.800274593970613
NM_000724.3,-2.992612194606071
NM_000725.2,-38.51046303027806
NM_000726.2,-30.123936938783764
NM_000727.2,
NM_000728.3,
NM_000729.3,-53.61782932936097
NM_000730.2,
NM_000732.4,-17.545729945258582
NM_000733.2,-23.592787738546985
NM_000734.2,-5.786717778862962
NM_000735.2,-24.500957753813157
NM_000737.2,-2.258978350847731
NM_000738.2,-18.578925567187916
NM_000739.2,
NM_000740.2,-21.379511060130987
NM_000741.2,
NM_000742.2,-25.427963389972383
NM_000743.2,-4.675406089049641
NM_000744.3,-4.941691119089554
NM_000745.2,-17.573584601022844
NM_000746.3,
NM_000747.2,-92.53079580524025
NM_000748.2,-25.46306112507089
NM_000749.3,-4.212038731294744
NM_000750.2,-2.4345258086452275
NM_000751.1,-2.104571906035837
NM_000754.2,-6.182073491768475
NM_000755.2,-25.060819434351274
NM_000756.1,-4.3935360006521265
NM_000757.3,
NM_000758.2,
NM_000759.2,
NM_000760.2,
NM_000761.3,-9.760661920136197
NM_000762.4,
NM_000764.2,
NM_000765.2,-2.87105650703365
NM_000766.3,
NM_000767.4,
NM_000769.1,
NM_000770.3,-2.758868612133691
NM_000771.2,
NM_000772.1,
NM_000773.3,-6.3817094489583095
NM_000774.3,-2.8426351693171674
NM_000775.2,-13.946069967756163
NM_000777.2,-4.346846493828405
NM_000778.2,-6.315547344961199
NM_000779.3,-2.4345258086452275
NM_000780.2,
NM_000781.2,-4.3935360006521265
NM_000782.3,-8.970867934800406
NM_000783.2,
NM_000784.2,-45.99223391947882
NM_000785.3,-4.7378983258464755
NM_000786.2,-135.9751399845909
NM_000787.3,
NM_000788.1,-72.59555512925732
NM_000789.2,-5.746891237664482
NM_000790.3,-4.77203736332828
NM_000791.3,-85.25636186536777
NM_000792.5,
NM_000793.4,
NM_000794.3,-6.338838189646079
NM_000795.2,
NM_000796.3,
NM_000797.2,-1.9405850418408783
NM_000798.3,-6.398474768735133
NM_000799.2,-8.262523942353345
NM_000800.2,-4.5921340518907945
NM_000801.2,-190.54485045123457
NM_000802.2,
NM_000803.3,
NM_000804.2,
NM_000805.3,
NM_000806.3,-12282.396880672686
NM_000807.1,-66.21279283990735
NM_000808.2,-5.8896755024179
NM_000809.2,-56.46429938810196
NM_000810.2,-18.956969913748082
NM_000811.1,-35.20811936454942
NM_000812.2,-7.688250193827673
NM_000813.2,-28094.88468426453
NM_000814.4,-77.59410707979072
NM_000815.2,-62.420725288685446
NM_000816.2,-45.91818805190183
NM_000817.2,-66.55845640802737
NM_000818.1,-18.982084154254963
NM_000819.3,-63.00009953816966
NM_000820.1,-51.78895694983332
NM_000821.3,-73.82601745982547
NM_000823.2,
NM_000824.2,-54.90981414075217
NM_000825.3,-5.740726576598142
NM_000826.3,
NM_000827.2,-26.448292775849104
NM_000828.3,-64.57989526024843
NM_000829.2,-45.25194037911375
NM_000830.3,
NM_000831.2,-3.7537625122526244
NM_000832.5,-8.1033729264018
NM_000833.2,-24.94818609784165
NM_000834.2,-7.100049372434071
NM_000835.3,-28.763451061183755
NM_000836.2,-11.676242116744158
NM_000837.1,-9735.708299871445
NM_000838.2,-37.05823332166153
NM_000839.2,-8.731400190914941
NM_000840.2,-41.6791785992404
NM_000841.1,-75.59301867801378
NM_000842.1,-8.78204127548911
NM_000843.3,-72.98824400054507
NM_000844.2,-11.481965023356933
NM_000845.1,-6.025482602549986
NM_000846.3,-2.9005239872238744
NM_000847.3,
NM_000848.2,-17.900594843869495
NM_000849.3,-173.28488762531325
NM_000850.3,-14.207305344722679
NM_000851.2,-5.841510458361166
NM_000852.2,-12488.404743256788
NM_000853.1,-14.220278529742131
NM_000854.3,-5.355145025417912
NM_000855.1,-2.4910328442043435
NM_000856.3,-10.573089765801994
NM_000857.1,-65.26182620336748
NM_000858.4,-158.44286145384206
NM_000859.1,-107.56956248078987
NM_000860.3,-10.358417855511776
NM_000861.3,
NM_000862.2,-4.707365066352716
NM_000863.1,
NM_000864.3,-5.02107794964762
NM_000865.1,-2.95744087667366
NM_000866.3,-4.704781910332865
NM_000867.3,-2.4345258086452275
NM_000868.1,-5.758322563928427
NM_000869.2,-4.3449996842001815
NM_000870.4,
NM_000871.1,
NM_000872.3,-5.162684713698215
NM_000873.3,-2.8426351693171674
NM_000874.3,-2.8426351693171674
NM_000875.3,-130.3274074655176
NM_000876.2,-127.69819760749797
NM_000877.2,-16.421272862301933
NM_000878.2,
NM_000879.2,
NM_000880.2,-2.66242897523001
NM_000882.2,-2.8426351693171674
NM_000883.2,-38.09942290541218
NM_000884.2,-9289.302109696997
NM_000885.4,-59.18796502946769
NM_000887.3,-24.775143007690147
NM_000888.3,-2.8426351693171674
NM_000889.1,-48798.12065434152
NM_000890.3,-23.3568014722524
NM_000891.2,-6.0052453318335335
NM_000892.3,-2.66242897523001
NM_000893.2,-3.466688758035203
NM_000894.2,
NM_000895.1,-62.82182282217872
NM_000896.2,-2.8193596862939576
NM_000898.3,-37.67612058531878
NM_000899.3,-37.045984018273586
NM_000900.2,-11.722250602365001
NM_000901.2,-21.82069103975937
NM_000902.3,-18.04945826826888
NM_000903.2,-9424.805059457261
NM_000904.2,-29.24972865729564
NM_000905.2,-6.68664167710911
NM_000906.2,-10.601568601124514
NM_000908.2,-5.604900734989186
NM_000909.4,-5.518559819945854
NM_000910.2,-5.7583225641400535
NM_000911.3,
NM_000912.3,-7.1672023684899155
NM_000913.3,-11.0627122726597
NM_000914.2,-1.9405850418408783
NM_000915.2,
NM_000916.3,-12.06291168977148
NM_000917.2,-7547.711549786792
NM_000918.3,-432.79240141993995
NM_000919.2,-109.1456135781599
NM_000920.3,-69.06916837217133
NM_000921.3,-18.04503415781147
NM_000922.2,-33.1229863379623
NM_000923.3,-66.1411183406815
NM_000924.2,-20.323444373066778
NM_000925.1,-69.38205203297674
NM_000926.3,-2.43597329406828
NM_000927.3,-11.806322665084533
NM_000928.2,
NM_000929.2,-2.758868612133691
NM_000930.3,-4.722010876116296
NM_000932.1,-26.165559873339447
NM_000933.2,-7.556047592796508
NM_000934.3,-31.9824889262873
NM_000935.2,-7868.606712717777
NM_000936.2,-2.4345258086452275
NM_000937.2,-5654.836893630925
NM_000938.1,-132.0802352843811
NM_000939.2,
NM_000940.2,-3.9001537523523493
NM_000941.2,-64.45835582398396
NM_000942.4,-7693.569997682971
NM_000943.4,-27.759730101345284
NM_000944.3,-33858.84141743273
NM_000945.3,-166.9645127043937
NM_000946.2,-21.289940773871187
NM_000947.2,-13.350195314496764
NM_000948.3,
NM_000949.2,-2.8426351693171674
NM_000950.1,-26.717130756439744
NM_000951.1,
NM_000952.3,-7.771673889232029
NM_000953.2,
NM_000954.5,-46968.366283315016
NM_000955.2,-2.8426351693171674
NM_000956.2,-5.786717780292103
NM_000957.2,
NM_000958.2,-2.4345258086452275
NM_000959.3,
NM_000960.3,-2.992612194606071
NM_000961.3,-17.57425331278425
NM_000962.2,-11.490023084192604
NM_000963.1,-27.01189872017158
NM_000964.2,-20.682407744854537
NM_000965.2,-9.337093705760344
NM_000966.4,-2.9005239872238744
NM_000967.3,-377351.4697328667
NM_000968.2,-667478.4083051612
NM_000969.3,-246048.74667625022
NM_000970.3,-5747.884960423409
NM_000971.3,-42879.42095980888
NM_000972.2,-222832.2306654158
NM_000973.3,-6805.2746882115725
NM_000975.2,-96709.73082534337
NM_000976.2,-156483.62294404145
NM_000977.2,-366385.58657936205
