RefSeq,0
NM_000014.4,0.06093813815191842
NM_000015.2,
NM_000016.2,0.22045285885251853
NM_000017.1,1.0592521271880824
NM_000018.2,3.207300491734494
NM_000019.2,0.3572924972902354
NM_000020.2,
NM_000021.2,0.1794309538476767
NM_000022.2,0.3829668117330197
NM_000023.1,4.736405679966404
NM_000024.4,10
NM_000025.1,
NM_000026.1,0.21338120013560025
NM_000027.2,0.5066841503650907
NM_000028.2,
NM_000029.2,0.10829654423152943
NM_000030.1,
NM_000031.4,4.139652112921863
NM_000032.2,10
NM_000033.2,0.4992439757444364
NM_000034.2,0.41581576299065165
NM_000035.2,
NM_000036.1,
NM_000037.3,
NM_000038.3,0.08219060712219875
NM_000039.1,0.13127835373872665
NM_000040.1,2.0328768697412003
NM_000041.2,0.15093683828475024
NM_000042.2,0.17228747633021335
NM_000043.3,
NM_000044.2,
NM_000045.2,3.2407105822917757
NM_000046.2,0.3868764794476411
NM_000047.1,2.7269149811808044
NM_000048.3,
NM_000049.2,0.7334898674254345
NM_000050.4,0.18331463156156363
NM_000051.3,10
NM_000052.3,0.29590994523226666
NM_000053.2,0.7546811248525965
NM_000054.2,
NM_000055.2,0.7526131553801845
NM_000056.2,2.009661848371536
NM_000057.2,0.5241856760546291
NM_000059.3,0.4815213655510686
NM_000060.2,0.47465784092826013
NM_000061.1,2.753068364355567
NM_000062.2,10
NM_000063.3,0.8700883462714041
NM_000064.2,0.1033316766610964
NM_000065.1,
NM_000066.2,4.124316903320341
NM_000067.1,0.26289532281144784
NM_000068.3,0.10791798871904294
NM_000069.2,
NM_000070.2,
NM_000071.1,0.12146199321591075
NM_000072.2,
NM_000073.1,2.0634716349620885
NM_000074.2,10
NM_000075.2,0.3467068679617101
NM_000076.1,0.28744807621506946
NM_000077.3,0.47484149823631233
NM_000078.1,
NM_000079.2,10
NM_000080.2,3.442446655343402
NM_000081.2,0.1801297756745414
NM_000082.2,1.646800990439206
NM_000083.2,9.336707416983675
NM_000084.2,0.35094431598696635
NM_000085.1,10
NM_000086.2,
NM_000087.2,
NM_000088.3,0.09645997427256091
NM_000089.3,0.05721932413504308
NM_000090.3,8.786484555551414
NM_000091.3,
NM_000092.4,3.4781697619543213
NM_000093.3,0.17224980896534745
NM_000094.2,0.40972447338036605
NM_000095.2,10
NM_000096.2,0.3107787954837001
NM_000097.4,0.26885263949210586
NM_000098.1,0.29800849220075487
NM_000099.2,0.2978689867187579
NM_000100.2,0.0953983589885324
NM_000101.2,0.4356120081851279
NM_000102.3,
NM_000103.2,10
NM_000104.2,0.2405405095094012
NM_000106.4,10
NM_000107.1,0.2794328595496549
NM_000108.3,0.1239645131838478
NM_000109.2,
NM_000110.3,0.7742058938328773
NM_000111.1,
NM_000112.3,0.49765291048853333
NM_000113.2,0.22124965870899693
NM_000114.2,
NM_000115.1,0.18326925698042948
NM_000116.2,10
NM_000117.1,0.15903709899907775
NM_000118.1,0.19188532469826292
NM_000119.1,
NM_000120.2,0.33518599424254086
NM_000121.2,1.9070077126373715
NM_000122.1,0.27309895827495695
NM_000123.2,0.2538846754815367
NM_000124.1,0.6365989322345245
NM_000125.2,1.6260520687438322
NM_000126.2,0.2165863526549383
NM_000127.2,0.620065060448276
NM_000128.3,2.126352029150287
NM_000129.3,10
NM_000130.4,0.4282149667850202
NM_000131.3,5.273615596025375
NM_000132.2,0.802728267982912
NM_000133.2,
NM_000134.2,4.7741296377579765
NM_000135.2,0.30325498345703455
NM_000136.2,0.9919807646077982
NM_000137.1,0.4820772194140151
NM_000138.3,0.13795577995079314
NM_000139.2,3.3151283791031743
NM_000140.2,0.4537880636819133
NM_000141.3,1.8663347032056845
NM_000142.2,1.7393779952774948
NM_000143.2,0.1465423856941644
NM_000144.3,10
NM_000145.2,
NM_000146.3,0.10481330321342062
NM_000147.3,0.6223765981940581
NM_000148.2,1.0802450051766521
NM_000149.3,
NM_000150.2,0.6581538611396753
NM_000151.2,0.9631051262206457
NM_000152.3,0.15164585602809053
NM_000153.2,0.39225308848409063
NM_000154.1,0.5149943231955112
NM_000155.2,0.47404255135969264
NM_000156.4,0.6108862359067829
NM_000157.2,10
NM_000158.2,0.11030868326148366
NM_000159.2,0.42226774617665896
NM_000160.2,
NM_000161.2,5.2423679737349635
NM_000162.2,
NM_000163.2,2.38261227838621
NM_000164.2,
NM_000165.3,0.09157309161151721
NM_000166.4,0.5651328488847689
NM_000167.3,0.7371190536268428
NM_000168.3,1.4788459293285001
NM_000169.2,0.6800914019547292
NM_000170.2,0.9038108606954588
NM_000171.2,10
NM_000172.2,
NM_000173.4,10
NM_000174.2,
NM_000175.2,0.053366034206550214
NM_000176.2,10
NM_000177.4,4.4824425172484
NM_000178.2,0.2491891556401242
NM_000179.1,0.2740870840248929
NM_000180.2,
NM_000181.2,0.2943799840123892
NM_000182.4,0.14566163915175656
NM_000183.2,0.16553304457839382
NM_000184.2,0.16764489490465986
NM_000185.3,0.3991261749786176
NM_000186.2,0.9679021601123935
NM_000187.2,0.658201434693212
NM_000188.1,1.355907543753105
NM_000189.4,0.15262577960899892
NM_000190.3,0.27083086304648085
NM_000191.2,0.5004158645521035
NM_000192.3,
NM_000193.2,
NM_000194.1,0.23518040679521313
NM_000195.2,0.3224616634865775
NM_000196.3,5.524363868936238
NM_000197.1,9.771932200805503
NM_000198.2,10
NM_000199.2,0.5070931596653763
NM_000200.1,
NM_000201.1,0.21992963737762924
NM_000202.3,0.1981775025570943
NM_000203.3,0.8679654598863182
NM_000204.2,0.457542704379058
NM_000206.1,0.9582236780810213
